Ashanti,Adansi North,ADANSI ASOKWA,NKWANTENSO,F022901,R/C PRIM SCH NKWANTENSO
Ashanti,Adansi North,ADANSI ASOKWA,NKWANTENSO,F022902,L/A PRIM SIANA
Ashanti,Adansi North,ADANSI ASOKWA,NSOKOTE,F022001,L/A PRIM ARY SCH NSOKOTE
Ashanti,Adansi North,ADANSI ASOKWA,NSOKOTE,F022002,L/A PRIM SCH ANOMABO
Ashanti,Adansi North,ADANSI ASOKWA,ODEM,F022701,L/A PRIM SCH ODEM
Ashanti,Adansi North,ADANSI ASOKWA,ODEM,F022702,L/A PRIM SCH ANHWIAM
Ashanti,Adansi North,ADANSI ASOKWA,PIPIISO,F021701,L/A PRIM SCHOOL PIPIISO
Ashanti,Adansi North,ADANSI ASOKWA,PIPIISO,F021702,L/A PRIM SCH AGYENKWASO
Ashanti,Adansi North,ADANSI ASOKWA,SAPONSO,F021901,L/A PRIM SCH SAPONSO
Ashanti,Adansi North,ADANSI ASOKWA,SAPONSO,F021902,L/A PRIM SCH MEM
Ashanti,Adansi North,ADANSI ASOKWA,TEWOBABI,F022501,L/A J S S TEWOBABI
Ashanti,Adansi North,ADANSI ASOKWA,TEWOBABI,F022502,L/A PRIM SCH ADIEMBRA
Ashanti,Adansi North,ADANSI ASOKWA,TEWOBABI,F022503,L/A PRIM NYANKUMASU
Ashanti,Adansi North,ADANSI ASOKWA,TEWOBABI,F022504,TEMP BOOTH TASILIMAN
Ashanti,Adansi North,ADANSI ASOKWA,TEWOBABI,F022505,TEMP BOOTH NYAMEBEKYERE
Ashanti,Adansi North,FOMENA,ADUMANU,F020901,R/C PRIM SCH ADUMANU
Ashanti,Adansi North,FOMENA,ADUMANU,F020902,L/A PRIM SCH ABADWUM
Ashanti,Adansi North,FOMENA,AGOGOOSO,F020201,L/A PRIM SCH AGOGOOSO
Ashanti,Adansi North,FOMENA,AGOGOOSO,F020202,ADOKWAI METH PRIM SCH
Ashanti,Adansi North,FOMENA,AGOGOOSO,F020203,L/A PRIM SCH AHINSAN
Ashanti,Adansi North,FOMENA,AKROKERRIFIE,F020601,CHIEF'S PALACE AKROKERRIFIE
Ashanti,Adansi North,FOMENA,AKROKERRIFIE,F020602,METHODIST PRIM SCHOOL AKROKERRI
Ashanti,Adansi North,FOMENA,AKROKERRIFIE,F020603,SOCIAL CENTRE AKROKERRI
Ashanti,Adansi North,FOMENA,AMPEDWEE,F020301,JNR SEC SCH DOMPOASI NO. 1
Ashanti,Adansi North,FOMENA,AMPEDWEE,F020302,JNR SEC SCH DOMPOASI NO. 2
Ashanti,Adansi North,FOMENA,AMPEDWEE,F020303,L/A JSS SCH DOMPOASI B
Ashanti,Adansi North,FOMENA,ANAMENAKO,F020401,L/A PRIM SCH DOMPOASE NO. 1
Ashanti,Adansi North,FOMENA,ANAMENAKO,F020402,COCOA SHED DOMPOASE
Ashanti,Adansi North,FOMENA,ANAMENAKO,F020403,METHODIST CHURCH MANSIA
Ashanti,Adansi North,FOMENA,BOBRAISE,F020801A,L/A PRIM SCH BOBRIASE  (A)
Ashanti,Adansi North,FOMENA,BOBRAISE,F020801B,L/A PRIM SCH BOBRIASE  (B)
Ashanti,Adansi North,FOMENA,BOBRAISE,F020802,L/A RPIM SCH OLD AKROFUOM
Ashanti,Adansi North,FOMENA,BOBRAISE,F020803,L/A PRIM SCH BURA
Ashanti,Adansi North,FOMENA,BOBRAISE,F020804,L/A PRIM SCH ANYINABREM
Ashanti,Adansi North,FOMENA,BOBRAISE,F020805,TEMP BOOTH NINTIN
Ashanti,Adansi North,FOMENA,DOMPOASE,F020101,DOMPOASE SEC SCHOOL
Ashanti,Adansi North,FOMENA,DOMPOASE,F020102,METHODIST PRIM DOMPOASE
Ashanti,Adansi North,FOMENA,FOMENA EAST,F021101,SALVATION ARMY CHURCH FOMENA
Ashanti,Adansi North,FOMENA,FOMENA EAST,F021102,AHAMEDIYA SEC SCHOOL FOMENA
Ashanti,Adansi North,FOMENA,FOMENA EAST,F021103,METHODIST PRIM SCH FOMENA
Ashanti,Adansi North,FOMENA,FOMENA WEST,F021201,COUNCIL HALL FOMENA
Ashanti,Adansi North,FOMENA,FOMENA WEST,F021202,L/A PRIM SCH FOMENA
Ashanti,Adansi North,FOMENA,FOMENA WEST,F021203,HOME SCIENCE CENTRE FOMENA
Ashanti,Adansi North,FOMENA,KUSA OLD TOWN,F021401,METH PRIM 1 KUSA
Ashanti,Adansi North,FOMENA,KUSA OLD TOWN,F021402,METH PRIM SCH 3
Ashanti,Adansi North,FOMENA,KUSA OLD TOWN,F021403,METH PRIM KUSA
Ashanti,Adansi North,FOMENA,KWAPIA,F021001,R/C PRIM SCH KWAPIA
Ashanti,Adansi North,FOMENA,KWAPIA,F021002,L/A J S S SCH KWAPIA
Ashanti,Adansi North,FOMENA,KWAPIA,F021003,CATH MISSION HOUSE WIOSO
Ashanti,Adansi North,FOMENA,MEDOMA,F020501,L/A J S S SCH MEDOMA
Ashanti,Adansi North,FOMENA,MEDOMA,F020502,ROMAN CATHOLIC PRIM MEDOMA
Ashanti,Adansi North,FOMENA,MEDOMA,F020503,L/A PRIM SCH OLD EDUBIASE
Ashanti,Adansi North,FOMENA,MEDOMA,F020504,TEMP BOOTH KYEABOSO
Ashanti,Adansi North,FOMENA,OLD AYAASE,F021301,CATHOLIC PRIM SCH OLD AYASE
Ashanti,Adansi North,FOMENA,OLD AYAASE,F021302,JUNIOR SEC SCH AYASE
Ashanti,Adansi North,FOMENA,OLD AYAASE,F021303,TEMP BOOTH BENA
Ashanti,Adansi North,FOMENA,SAMPAKROM,F020701,J S S AKROKERRI
Ashanti,Adansi North,FOMENA,SAMPAKROM,F020702,L A J S S AKROKERRI
Ashanti,Adansi South,AKROFROM,ADAMSO,F013401,J S S ADAMSO
Ashanti,Adansi South,AKROFROM,ADAMSO,F013402,ROMAN CATH PRIM SCH ANKAASU
Ashanti,Adansi South,AKROFROM,ADAMSO,F013403,L/A PRIM SCH SEFWI
Ashanti,Adansi South,AKROFROM,ADAMSO,F013404,C M B SHED ABOAGYEKROM
Ashanti,Adansi South,AKROFROM,ADAMSO,F013405,L A PRIM MENSAKROM
Ashanti,Adansi South,AKROFROM,AKROFOUM EAST,F012801,OPP AKROFUOM RURAL BANK AKROFUOM
Ashanti,Adansi South,AKROFROM,AKROFOUM EAST,F012802,CATHOLIC MIDD SCH AKROFUOM
Ashanti,Adansi South,AKROFROM,AKROFOUM EAST,F012803,SEC TECH AKROFUOM
Ashanti,Adansi South,AKROFROM,AKROFOUM EAST,F012804,TEMP BOOTH OHIATUA
Ashanti,Adansi South,AKROFROM,AKROFOUM WEST,F012901,ROMAN CATH PRIM 4 AKROFUOM
Ashanti,Adansi South,AKROFROM,AKROFOUM WEST,F012902,CATH PRIM 6 SCH AKROFUOM
Ashanti,Adansi South,AKROFROM,AMPUNYASE,F013501A,R/C PRIM SCHOOL AMPUNYASE A
Ashanti,Adansi South,AKROFROM,AMPUNYASE,F013501B,R/C PRIM SCHOOL AMPUNYASE  (B)
Ashanti,Adansi South,AKROFROM,AMPUNYASE,F013502,TEMP BOOTH AMPONYASE JUNCTION
Ashanti,Adansi South,AKROFROM,AMPUNYASE,F013503,L/A PRIM SCH TAKYIKROM
Ashanti,Adansi South,AKROFROM,AMPUNYASE,F013504,L/A PRIM OFFIN RIVER
Ashanti,Adansi South,AKROFROM,AMPUNYASE,F013505,R/C PRIM KUBI
Ashanti,Adansi South,AKROFROM,AMPUNYASE,F013506,ADUKROBA CHIEF'S HOUSE
Ashanti,Adansi South,AKROFROM,BOTWEKROM,F013001,L/A PRIM SCHOOL BOTWEKROM
Ashanti,Adansi South,AKROFROM,BOTWEKROM,F013002,L/A PRIM SCHOOL MINTAKROM
Ashanti,Adansi South,AKROFROM,BOTWEKROM,F013003,TEMP BOOTH MPREKYIRE
Ashanti,Adansi South,AKROFROM,GRUMESA,F013101,L/A PRIM SCH L GRUMESA
Ashanti,Adansi South,AKROFROM,GRUMESA,F013102,L/A PRIM SCH KRAMOKROM
Ashanti,Adansi South,AKROFROM,GRUMESA,F013103,L/A PRIM SCH U GRUMESA
Ashanti,Adansi South,AKROFROM,GRUMESA,F013104,J S S ADEYEPENA
Ashanti,Adansi South,AKROFROM,GRUMESA,F013105,TEMP BOOTH ANNORKROM
Ashanti,Adansi South,AKROFROM,GRUMESA,F013106,TEMP BOOTH KOFI-GYAMEKROM
Ashanti,Adansi South,AKROFROM,MENSONSO,F013201,L/A J S S MENSONSO NO1
Ashanti,Adansi South,AKROFROM,MENSONSO,F013202,L/A PRIM SCH MENSONSO NO1
Ashanti,Adansi South,AKROFROM,MENSONSO,F013203,L/A PRIM SCH AMOAKOKROM
Ashanti,Adansi South,AKROFROM,MENSONSO,F013204,L/A PRIM SCH MENSONSO NO2
Ashanti,Adansi South,AKROFROM,MENSONSO,F013205,L A J S S YAW OWUSUKROM
Ashanti,Adansi South,AKROFROM,MENSONSO,F013206,L/A J S S NKORANSA
Ashanti,Adansi South,AKROFROM,MENSONSO,F013207,TEMP BOOTH BETENASE
Ashanti,Adansi South,AKROFROM,MENSONSO,F013208,TEMP BOOTH YADOMI
Ashanti,Adansi South,AKROFROM,NANA OKAI,F013701,AKROFUOM RURAL BANK
Ashanti,Adansi South,AKROFROM,NANA OKAI,F013702,L A PRIM OKYEREKROM
Ashanti,Adansi South,AKROFROM,SIKAMAN,F013301,METHODIST PRIM SCH SIKAMAN
Ashanti,Adansi South,AKROFROM,SIKAMAN,F013302,L/A PRIM BROFOYEDRU
Ashanti,Adansi South,AKROFROM,WAMASI,F013601,R/C PRIM SCH WAMASI
Ashanti,Adansi South,AKROFROM,WAMASI,F013602,L/A PRIM SCH KOKOTENTEN
Ashanti,Adansi South,AKROFROM,WAMASI,F013603,L/A PRIM SCH ADUBENSASO
Ashanti,Adansi South,NEW EDUBIASE,ABURASO,F010101,NEW EDUBIASE SEC SCH (F1)
Ashanti,Adansi South,NEW EDUBIASE,ABURASO,F010102,NEW EDUBIASE SEC SCH (F2)
Ashanti,Adansi South,NEW EDUBIASE,ABURASO,F010103,L/A PRIM SCH AMUDURASE
Ashanti,Adansi South,NEW EDUBIASE,ABURASO,F010104,L/A PRIM SCH AWOROSO
Ashanti,Adansi South,NEW EDUBIASE,ABURASO,F010105,TEMP BOOTH MPENTEMUA
Ashanti,Adansi South,NEW EDUBIASE,ACHEASEWA,F012201,L/A PRIM SCH ACHEASEWA
Ashanti,Adansi South,NEW EDUBIASE,ACHEASEWA,F012202,L/A PRIM SCH KYEREMEBABI
Ashanti,Adansi South,NEW EDUBIASE,ACHEASEWA,F012203,C M B SHED DZOBOKROM
Ashanti,Adansi South,NEW EDUBIASE,ADANSI PRASO,F012301,R/C PRIM (LOWER) PRASO
Ashanti,Adansi South,NEW EDUBIASE,ADANSI PRASO,F012302,L/A J S S ADANSI PRASO
Ashanti,Adansi South,NEW EDUBIASE,ADANSI PRASO,F012303,L A PRIM SCH QUANSAKROM
Ashanti,Adansi South,NEW EDUBIASE,ADANSI PRASO,F012304,R/C PRIM SCH UPPER BEPOSO
Ashanti,Adansi South,NEW EDUBIASE,ADANSI PRASO,F012305,L A PRIM SCH DANYAMESO
Ashanti,Adansi South,NEW EDUBIASE,AKUTRESO,F010701,L/A PRIM SCH SWEDRU
Ashanti,Adansi South,NEW EDUBIASE,AKUTRESO,F010702,L/A PRIM SCH AKUTRESO
Ashanti,Adansi South,NEW EDUBIASE,AKUTRESO,F010703,L A PRIM KWAKU ADU
Ashanti,Adansi South,NEW EDUBIASE,APAGYA EAST,F011401,R C PRIM SCH APAGYA NO. 1
Ashanti,Adansi South,NEW EDUBIASE,APAGYA EAST,F011402,R C PRIM SCH APAGYA NO. 2
Ashanti,Adansi South,NEW EDUBIASE,APAGYA SOUTH,F011301,R/C PRIM SCH APAGYA
Ashanti,Adansi South,NEW EDUBIASE,APAGYA SOUTH,F011302,TEMP BOOTH KWAME NKYI
Ashanti,Adansi South,NEW EDUBIASE,APAGYA WEST,F011201,L/A J S S '1' APAGYA
Ashanti,Adansi South,NEW EDUBIASE,APAGYA WEST,F011202,L/A J S S '3' APAGYA
Ashanti,Adansi South,NEW EDUBIASE,ASAMANYA,F010501,L/A PRIM 'A' NEW EDBUIASE
Ashanti,Adansi South,NEW EDUBIASE,ASAMANYA,F010502,L/A J S S 'B'  1 EDUBIASE
Ashanti,Adansi South,NEW EDUBIASE,ASAMANYA,F010503,L/A J S S B  EDUBIASE
Ashanti,Adansi South,NEW EDUBIASE,ATAASE NKWANTA,F012401,METH PRIM ATASI NKWANTA
Ashanti,Adansi South,NEW EDUBIASE,ATAASE NKWANTA,F012402,METH PRIM (UPPER) ATASINKWANTA
Ashanti,Adansi South,NEW EDUBIASE,ATOBIASE EAST,F010901,R/C PRIM SCH ATOBIASE
Ashanti,Adansi South,NEW EDUBIASE,ATOBIASE EAST,F010902,R/C PRIM (LOWER) ATOBIASE
Ashanti,Adansi South,NEW EDUBIASE,ATOBIASE WEST,F011001,L/A J S S ATOBIASE
Ashanti,Adansi South,NEW EDUBIASE,ATOBIASE WEST,F011002,L/A PRIM SCH ATOBIASE
Ashanti,Adansi South,NEW EDUBIASE,ATWEREBOANA,F011901,L/A PRIM SCH ATWEREBOANA
Ashanti,Adansi South,NEW EDUBIASE,ATWEREBOANA,F011902,L/A PRIM (LOWER) ATWEREBOANA
Ashanti,Adansi South,NEW EDUBIASE,ATWEREBOANA,F011903,L/A PRIM (UPPER) ATWEREBOANA
Ashanti,Adansi South,NEW EDUBIASE,EDWENASE,F012101,L/A PRIM SCH EDWENASE UPPER
Ashanti,Adansi South,NEW EDUBIASE,EDWENASE,F012102,L A PRIM SCH LOWER EDWENASE
Ashanti,Adansi South,NEW EDUBIASE,EDWENASE,F012103,C M B SHED BIRIM-ABOYE
Ashanti,Adansi South,NEW EDUBIASE,FAHIAKOBO,F011501,L/A PRIM SCH FAHIAKOBO
Ashanti,Adansi South,NEW EDUBIASE,FAHIAKOBO,F011502,L/A PRIM SCH OBUBIKROM
Ashanti,Adansi South,NEW EDUBIASE,FAHIAKOBO,F011503,L/A PRIM SCH KWAME-ADU
Ashanti,Adansi South,NEW EDUBIASE,HWIDIEM,F012701,L/A PRIM SCH HWIDIEM
Ashanti,Adansi South,NEW EDUBIASE,HWIDIEM,F012702,L/A PRIM SCH BEPOASE
Ashanti,Adansi South,NEW EDUBIASE,HWIDIEM,F012703,L/A PRIM SCH DWENAMA
Ashanti,Adansi South,NEW EDUBIASE,HWIDIEM,F012704,L/A PRIM SCH ADANSI KENYA
Ashanti,Adansi South,NEW EDUBIASE,HWIDIEM,F012705,TEMP BOOTH OPARE KWADJO
Ashanti,Adansi South,NEW EDUBIASE,KOTWEA,F012001,L/A PRIM SCH KOTWEA
Ashanti,Adansi South,NEW EDUBIASE,KOTWEA,F012002,L/A PRIM ODUMASI
Ashanti,Adansi South,NEW EDUBIASE,KOTWEA,F012003,C M B SHED AKROSO
Ashanti,Adansi South,NEW EDUBIASE,KRAMOKROM,F011101,L/A PRIM SCH KRAMOKROM
Ashanti,Adansi South,NEW EDUBIASE,KRAMOKROM,F011102,L/A PRIM SCH ANKAASE BAKAPA
Ashanti,Adansi South,NEW EDUBIASE,KRAMOKROM,F011103,TEMP BOOTH KOKROKOKROM
Ashanti,Adansi South,NEW EDUBIASE,MENANG,F010301,L/A PRIM SCH MENANG
Ashanti,Adansi South,NEW EDUBIASE,MENANG,F010302,L/A PRIM SCH ONYAN
Ashanti,Adansi South,NEW EDUBIASE,MENANG,F010303,L A PRIM SCH SAMANKROM
Ashanti,Adansi South,NEW EDUBIASE,NKRANFO NKWANTA,F012501,L/A PRIM SCH NKRANFO NKWANTA
Ashanti,Adansi South,NEW EDUBIASE,NKRANFO NKWANTA,F012502,L/A PRIM SCH NKRANKESE
Ashanti,Adansi South,NEW EDUBIASE,NKRANFO NKWANTA,F012503,L/A PRIM SCH ODUMAN
Ashanti,Adansi South,NEW EDUBIASE,NSATA SUBRISO,F011601,L/A PRIM SCH NSATA SUBRISO
Ashanti,Adansi South,NEW EDUBIASE,NSATA SUBRISO,F011602,L/A PRIM SCH MANGOASE
Ashanti,Adansi South,NEW EDUBIASE,NSATA SUBRISO,F011603,C M B SHED NSATA-ABOABO
Ashanti,Adansi South,NEW EDUBIASE,NSATA SUBRISO,F011604,L/A PRIM SCH TWEAPIASE
Ashanti,Adansi South,NEW EDUBIASE,OLD ASAMAN,F010401,METH PRIM (UPPER) EDUBIASE
Ashanti,Adansi South,NEW EDUBIASE,OLD ASAMAN,F010402,METH PRIM (LOWER) EDUBIASE
Ashanti,Adansi South,NEW EDUBIASE,OLD ASAMAN,F010403,L/A PRIM SCH BRONIKROM
Ashanti,Adansi South,NEW EDUBIASE,OLD ASAMAN,F010404,TEMP BOOTH KWAMEAGYEI
Ashanti,Adansi South,NEW EDUBIASE,PETENYINASE,F010201,NEW EDUBIASE SEC SCH (F3)
Ashanti,Adansi South,NEW EDUBIASE,PETENYINASE,F010202,NEW EDUBIASE SEC SCH (F4)
Ashanti,Adansi South,NEW EDUBIASE,PETENYINASE,F010203,NEW EDUBIASE SEC SCH F5
Ashanti,Adansi South,NEW EDUBIASE,PETENYINASE,F010204,NEW EDUBIASE SEC SCHOOL F1B
Ashanti,Adansi South,NEW EDUBIASE,SUBIN CAMP,F012601,J S S SUBIN CAMP
Ashanti,Adansi South,NEW EDUBIASE,SUBIN CAMP,F012602,L/A PRIM SCH ASAREKROM
Ashanti,Adansi South,NEW EDUBIASE,SUBIN CAMP,F012603,J S S OBONSU  (A)
Ashanti,Adansi South,NEW EDUBIASE,SUBIN CAMP,F012604,J S S OBONSU  (B)
Ashanti,Adansi South,NEW EDUBIASE,SUBIN CAMP,F012605,J S S NHOMANHOMA
Ashanti,Adansi South,NEW EDUBIASE,SUBRISO,F010801,L/A PRIM SCH SUBRISO
Ashanti,Adansi South,NEW EDUBIASE,SUBRISO,F010802,L/A PRIM SCH KAPREKROM
Ashanti,Adansi South,NEW EDUBIASE,SUBRISO,F010803,L/A PRIM SCH SOMOROSO
Ashanti,Adansi South,NEW EDUBIASE,SUBRISO,F010804,L/A PRIM SCH OBUOBIKROM
Ashanti,Adansi South,NEW EDUBIASE,SUBRISO,F010805,L/A PRIM SCH AKWATERBOANA
Ashanti,Adansi South,NEW EDUBIASE,TONKOASE,F010601,L/A PRIM SCH AFIASO
Ashanti,Adansi South,NEW EDUBIASE,TONKOASE,F010602,L/A PRIM SCH TONKOASE NO 1
Ashanti,Adansi South,NEW EDUBIASE,TONKOASE,F010603,L/A PRIM SCH TONKOASE NO2
Ashanti,Adansi South,NEW EDUBIASE,WURUYIE EAST,F011701,L/A PRIM SCH WURUYIE
Ashanti,Adansi South,NEW EDUBIASE,WURUYIE EAST,F011702,J S S WURUYIE
Ashanti,Adansi South,NEW EDUBIASE,WURUYIE EAST,F011703,C M B SHED ASUMENAMU
Ashanti,Adansi South,NEW EDUBIASE,WURUYIE WEST,F011801,J S S (2) WURUYIE
Ashanti,Adansi South,NEW EDUBIASE,WURUYIE WEST,F011802,J S S (3) WURUYIE
Ashanti,Adansi South,NEW EDUBIASE,WURUYIE WEST,F011803,L/A PRIM SCH ABOABO NO3
Ashanti,Adansi South,NEW EDUBIASE,WURUYIE WEST,F011804,C M B SHED NO2 AMENASO
Ashanti,Afigya Sekyere,AFIGYA-SEKYERE EAST,,,
Ashanti,Afigya Sekyere,AFIGYA-SEKYERE EAST,ABURASO,F274201,L/A JSS ASAMANG
Ashanti,Afigya Sekyere,AFIGYA-SEKYERE EAST,ABURASO,F274202,R/C PRIMARY SCHOOL ASAMANG
Ashanti,Afigya Sekyere,AFIGYA-SEKYERE EAST,ABURASO,F274203,ADWOA SAAH'S COMPOUND ASAMANG
Ashanti,Afigya Sekyere,AFIGYA-SEKYERE EAST,ADOAGYIRI,F271701,KONA METHODIST PRIM
Ashanti,Afigya Sekyere,AFIGYA-SEKYERE EAST,ADOAGYIRI,F271702,KONA L/A JSS NO 1 B
Ashanti,Afigya Sekyere,AFIGYA-SEKYERE EAST,ADOAGYIRI,F271703,KONA BELIEVER'S INT SCH
Ashanti,Afigya Sekyere,AFIGYA-SEKYERE EAST,ADOAGYIRI,F271704,KONA L/A JSS A
Ashanti,Afigya Sekyere,AFIGYA-SEKYERE EAST,AFAMANSO,F272501,S D A PRIMARY SCHOOL AFAMANSO 1
Ashanti,Afigya Sekyere,AFIGYA-SEKYERE EAST,AFAMANSO,F272502,S D A PRIMARY SCHOOL AFAMANSO 2
Ashanti,Afigya Sekyere,AFIGYA-SEKYERE EAST,AFAMANSO,F272503,L/A PRIM. SCH. CANAAN
Ashanti,Afigya Sekyere,AFIGYA-SEKYERE EAST,AGONA AKROFONSO,F270401,S D A PRIAMRY AKROFONSO
Ashanti,Afigya Sekyere,AFIGYA-SEKYERE EAST,AGONA AKROFONSO,F270402,L/A J S S AKROFONSO
Ashanti,Afigya Sekyere,AFIGYA-SEKYERE EAST,AGONA AKROFONSO,F270403,S D A PRIM II AKROFONSO
Ashanti,Afigya Sekyere,AFIGYA-SEKYERE EAST,AGONA WEST,F270101,S D A PRIMARY SCHOOL AGONA NO. 1
Ashanti,Afigya Sekyere,AFIGYA-SEKYERE EAST,AGONA WEST,F270102,S D A PRIMARY SCHOOL AGONA NO. 2
Ashanti,Afigya Sekyere,AFIGYA-SEKYERE EAST,AGONA WEST,F270103,PRESBY PRIMARY SCHOOL AGONA
Ashanti,Afigya Sekyere,AFIGYA-SEKYERE EAST,AGONA WEST,F270104,COMMUNITY CENTRE AGONA
Ashanti,Afigya Sekyere,AFIGYA-SEKYERE EAST,AMANGOASE,F272201,SALVATION ARMY JSS WIAMOASE
Ashanti,Afigya Sekyere,AFIGYA-SEKYERE EAST,AMANGOASE,F272202,SALVATION ARMY PRIMARY WIAMOASE
Ashanti,Afigya Sekyere,AFIGYA-SEKYERE EAST,AMANGOASE,F272203,CMB SHED TUTU NKWATO
Ashanti,Afigya Sekyere,AFIGYA-SEKYERE EAST,ANKAASE,F271801,S D A PRIM WIAMOASE
