Upper West,DAFFIAMA BUSSIE ISSA,KOJOKPERI SOUTH,TEMP BOOTH KOJOKPERI
Upper West,LAMBUSSIE KARNI,BUSIGYA,TEMP. BOOTH KEETU
Upper West,LAMBUSSIE KARNI,LAMBUSSIE,"TRADITIONAL COUNCIL, PAANA"
Upper West,LAMBUSSIE KARNI,KEMPA/KOHUO,KOHUO PRIMARY SCHOOL
Upper West,LAMBUSSIE KARNI,BILLAW,BILLAW PRIMARY SCHOOL
Upper West,LAMBUSSIE KARNI,NABAALA,NABAALA PRIMARY SCHOOL
Upper West,LAMBUSSIE KARNI,PIINA,PIINA PRIMARY SCHOOL
Upper West,LAMBUSSIE KARNI,KANGUOL/GBINGBALA,KANGUOL PRIMARY SCHOOL
Upper West,LAMBUSSIE KARNI,SENTU,SENTU PRIMARY SCHOOL
Upper West,LAMBUSSIE KARNI,CHEBOGO,CHEBOGO PRIMARY SCHOOL
Upper West,LAMBUSSIE KARNI,BU,TEMP. BOOTH LAMBU
Upper West,LAMBUSSIE KARNI,DAHILE,DAHILE PRIMARY SCHOOL
Upper West,LAMBUSSIE KARNI,MUOTENG,"PARISH HALL, MUOTENG"
Upper West,LAMBUSSIE KARNI,HAMILE WEST,HAMILE J. H. S. 1
Upper West,LAMBUSSIE KARNI,HAPPA,HAPPA PRIMARY SCHOOL
Upper West,LAMBUSSIE KARNI,BANWON,BANWON PRIMARY SCHOOL
Upper West,LAMBUSSIE KARNI,TAPUMU/CHETU,DAY NURSERY TAPUMU
Upper West,LAMBUSSIE KARNI,BULLI,BULLI PRIMARY SCHOOL
Upper West,LAMBUSSIE KARNI,KORO,KORO PRIMARY SCHOOL
Upper West,LAMBUSSIE KARNI,SINA/DENDEI,TEMP. BOOTH SINA
Upper West,LAMBUSSIE KARNI,SUKE,SUKE PRIMARY SCHOOL
Upper West,LAMBUSSIE KARNI,SAMOA,SAMOA PRIMARY SCHOOL
Upper West,LAMBUSSIE KARNI,NAWIE,NAWIE PRIMARY SCHOOL
Upper West,LAMBUSSIE KARNI,KPARE,KPARE PRIMARY SCHOOL
Upper West,LAMBUSSIE KARNI,KARNI CENTRAL,KARNI MARKET SQUARE
Upper West,LAMBUSSIE KARNI,KULKARNI,KULKARNI PRIMARY SCHOOL
Upper West,WA MUNICIPAL,CODE,NAME OF POLLING STATION
Upper West,WA MUNICIPAL,K010101,BUSA PRIMARY SCHOOL
Upper West,WA MUNICIPAL,K010102,BUSA JHS SCHOOL
Upper West,WA MUNICIPAL,K010103,TENDANBA CENTRE BUSA
Upper West,WA MUNICIPAL,K010104,DOODIYIRI PRIM SCHOOL
Upper West,WA MUNICIPAL,K010105,TANGAJU DAY NURSERY
Upper West,WA MUNICIPAL,K010106,BIISE PRIM SCHOOL
Upper West,WA MUNICIPAL,K010201,KPONGU PRIMARY SCHOOL
Upper West,WA MUNICIPAL,K010202,BOWNORI YENGE DAY NURSERY KPONGU
Upper West,WA MUNICIPAL,K010203,KPARISAGA DAY NURSERY
Upper West,WA MUNICIPAL,K010301,DANDAFURO PRIM SCHOOL
Upper West,WA MUNICIPAL,K010302,KAGU CRS CENTRE
Upper West,WA MUNICIPAL,K010303,TAMPIANYIRI PRIM SCHOOL
Upper West,WA MUNICIPAL,K010304,COMMUNITY BORE-HOLE GURUMUNI
Upper West,WA MUNICIPAL,K010401,MESEUMS AND MONUMENTS BOARD WA
Upper West,WA MUNICIPAL,K010402,31ST DECEMBER DAY NURSERY WA
Upper West,WA MUNICIPAL,K010403,ADONIS CINEMA PALACE WA
Upper West,WA MUNICIPAL,K010404,ENVIROMENTAL HEALTH OFFICE
Upper West,WA MUNICIPAL,K010405,NEW REGIONAL POST OFFICE WA
Upper West,WA MUNICIPAL,K010406,DISTRICT LABOUR OFFICE WA
Upper West,WA MUNICIPAL,K010407,CENTRAL PRISON WA
Upper West,WA MUNICIPAL,K010408,KABANYE JHS SCHOOL WA
Upper West,WA MUNICIPAL,K010501,CIRCUIT COURT OFFICE WA
Upper West,WA MUNICIPAL,K010502,OUR HOME PRIM SCHOOL WA
Upper West,WA MUNICIPAL,K010503,VERTERINARY OFFICE WA
Upper West,WA MUNICIPAL,K010601,ANGLICAN SCHOOL NAYIRI WA
Upper West,WA MUNICIPAL,K010602,HIGH COURT OFFICE NAYIRI WA
Upper West,WA MUNICIPAL,K010603,COMMUNITY BORE-HOLE TAMARIMUNI WA
Upper West,WA MUNICIPAL,K010604,FUNERAL GROUND TUOMUNI WA
Upper West,WA MUNICIPAL,K010605,AHMADI MOSQUE LIMANYIRI WA
Upper West,WA MUNICIPAL,K010701,FIFAMUNI CENTRE WA
Upper West,WA MUNICIPAL,K010702,JABOGU/LIMANPAALAYIRI
Upper West,WA MUNICIPAL,K010703,CENTRAL MOSQUE SANDAMUNI WA
Upper West,WA MUNICIPAL,K010801,WA CENTRAL MOSQUE WA
Upper West,WA MUNICIPAL,K010802,WA CENTRAL MOSQUE ANNEX
Upper West,WA MUNICIPAL,K010803,COMMUNITY BORE-HOLE SUURIYIRI WA
Upper West,WA MUNICIPAL,K010901,COMMUNITY CENTRE WA
Upper West,WA MUNICIPAL,K010902,CENTRAL MARKET WA
Upper West,WA MUNICIPAL,K010903,SSB CONSUMER CREDIT OFFICE WA
Upper West,WA MUNICIPAL,K011001,DONDOLI MOSQUE WA
Upper West,WA MUNICIPAL,K011002,DONDOLI-PUO CENTRE
Upper West,WA MUNICIPAL,K011003,M A MARKET DONDOLI
Upper West,WA MUNICIPAL,K011004,KADIJA DAY NURSERY SCHOOL WA
Upper West,WA MUNICIPAL,K011005,AHMADIYA DAY NURSERY SCHOOL WA
Upper West,WA MUNICIPAL,K011101,TEACHERS RESOURCES CENTRE WA
Upper West,WA MUNICIPAL,K011102,FONGU MOSQUE WA
Upper West,WA MUNICIPAL,K011103,FONGU MOSQUE ANNEX WA
Upper West,WA MUNICIPAL,K011104,METEROLOGICAL OFFICE WA
Upper West,WA MUNICIPAL,K011201,FALLAHYA JUNIOR HIGH SCHOOL WA
Upper West,WA MUNICIPAL,K011202,WAEC OFFICE WA
Upper West,WA MUNICIPAL,K011203,KUMBIEHI MOSQUE WA
Upper West,WA MUNICIPAL,K011301,CREDIT UNION OFFICE WA
Upper West,WA MUNICIPAL,K011302,PASTORAL CENTRE WA
Upper West,WA MUNICIPAL,K011303,LOW COST CENTRAL MOSQUE
Upper West,WA MUNICIPAL,K011304,PRESBY PRIM SCHOOL ZINDELI
Upper West,WA MUNICIPAL,K011305,CATHOLIC PRIM SCHOOL WA
Upper West,WA MUNICIPAL,K011306,CATHOLIC JUNIOR HIGH SCHOOL WA
Upper West,WA MUNICIPAL,K011401,MANWEI D C WAPAANI WA
Upper West,WA MUNICIPAL,K011402,FONGO PRIM SCHOOL WA
Upper West,WA MUNICIPAL,K011403,FONGO ENGLISH/ARABIC JHS WA
Upper West,WA MUNICIPAL,K011404,PALACE CENTRE DOKPONG WA
Upper West,WA MUNICIPAL,K011501,KAMBALI PRIM SCHOOL WA
Upper West,WA MUNICIPAL,K011502,SLAUGTER HOUSE WA
Upper West,WA MUNICIPAL,K011503,DAN-IBU INTERNATIONAL SCHOOL WA
Upper West,WA MUNICIPAL,K011601,CENTRAL MOSQUE KPAGURI WA
Upper West,WA MUNICIPAL,K011602,XAVIER JNR SEMIARY KPAGURI ESTATES
Upper West,WA MUNICIPAL,K011701,NAKORI PRIMARY SCHOOL
Upper West,WA MUNICIPAL,K011702,CHANSA PRIMARY SCHOOL
Upper West,WA MUNICIPAL,K011801,METHODIST J H S MANGU
Upper West,WA MUNICIPAL,K011802,BISHOP PRIM SCHOOL MANGU
Upper West,WA MUNICIPAL,K011901,SOMBO CENTRAL MOSQUE
Upper West,WA MUNICIPAL,K011902,UDS OLD ADMINISTRATION BLOCK WA
Upper West,WA MUNICIPAL,K012001,ST ANDREWS CATHOLIC JHS WA
Upper West,WA MUNICIPAL,K012002,WA SCHOOL FOR THE DEAF
Upper West,WA MUNICIPAL,K012003,T. I AHMADIYYA JHS SSNIT WA
Upper West,WA MUNICIPAL,K012004,WA TECHNICAL SCHOOL
Upper West,WA MUNICIPAL,K012101,BAMAHU PRIM SCHOOL WA
Upper West,WA MUNICIPAL,K012102,UDS CAMPUS BAMAHU WA
Upper West,WA MUNICIPAL,K012103,DANKU PRIMARY SCHOOL WA
Upper West,WA MUNICIPAL,K012201,GYAAYIRI MOSQUE CHARIA
Upper West,WA MUNICIPAL,K012202,CHARIA PRIM SCHOOL
Upper West,WA MUNICIPAL,K012203,NYANSA DAY CARE CENTRE
Upper West,WA MUNICIPAL,K012301,ZINGU CHIPS COMPOUND
Upper West,WA MUNICIPAL,K012302,CHIPS COMPOUND GBEGRUU
Upper West,WA MUNICIPAL,K012303,ANHIWEO PRIMARY SCHOOL
Upper West,WA MUNICIPAL,K012401,KPERISI PRIM SCHOOL
Upper West,WA MUNICIPAL,K012402,SAGU PRIMARY SCHOOL
Upper West,WA MUNICIPAL,K012403,M A PRIM SCHOOL CHEGLI
Upper West,WA MUNICIPAL,K012501,GULI PRIMARY SCHOOL
Upper West,WA MUNICIPAL,K012502,KONJIAHI PRIMARY SCHOOL
Upper West,WA MUNICIPAL,K012503,NYAGLI PRIM SCHOOL
Upper West,WA MUNICIPAL,K012601,JONGA PRIM SCHOOL
Upper West,WA MUNICIPAL,K012602,CENTRAL MOSQUE KAMPAHA
Upper West,WA MUNICIPAL,K012603,JONGADORI JHS
Upper West,WA MUNICIPAL,K012604,TABIASE PRIMARY SCHOOL
Upper West,WA MUNICIPAL,K012605,BAPTIST CHURCH TABIASE NO.2
Upper West,WA MUNICIPAL,K012606,CENTRAL MOSQUE DIGINASO
Upper West,WA MUNICIPAL,K012701,M A PRIM SCHOOL YIBILE
Upper West,WA MUNICIPAL,K012702,KADOWLI ISLAMIC PRIM SCHOOL
Upper West,WA MUNICIPAL,K012703,CHARINGU HEALTH POST
Upper West,WA MUNICIPAL,K012704,COMMUNITY BORE-HOLE SANCHIGA
Upper West,WA MUNICIPAL,K012705,MUOJONG GAMUNI CENTRE
Upper West,WA MUNICIPAL,K012706,COMMUNITY BORE-HOLE KPANKOLE
Upper West,WA MUNICIPAL,K012707,PIIHI COMMUNITY BORE-HOLE
Upper West,WA MUNICIPAL,K012801,M A DAILY MARKET WA
Upper West,WA MUNICIPAL,K012802,GAMUNI CENTRE WA
Upper West,WA MUNICIPAL,K012803,GAMUNI CENTRE ANNEX WA
Upper West,WA MUNICIPAL,K012804,HURIYA J H S WA
Upper West,WA MUNICIPAL,K012805,OLD ROMAN SISTERS CONVENT WA
Upper West,WA MUNICIPAL,K012901,ST PAUL'S PRIM SCHOOL SOKPAYIRI WA
Upper West,WA MUNICIPAL,K012902,SOKPAYIRI CENTRE WA
Upper West,WA MUNICIPAL,K012903,PUOHOYIRI CENTRE
Upper West,WA MUNICIPAL,K012904,TENDAMBA J H S WA
Upper West,WA MUNICIPAL,K013001,BOLI PRIM SCHOOL
Upper West,WA MUNICIPAL,K013002,BOLI JUNIOR HIGH SCHOOL
Upper West,WA MUNICIPAL,K013003,DAPUAHA PRIM SCHOOL
Upper West,WA MUNICIPAL,K013004,DEEPER LIFE CHURCH SEIYIRI
Upper West,WA MUNICIPAL,K013005,COMMUNITY BORE-HOLE LOGGUPORO
Upper West,WA MUNICIPAL,K013101,CENTRAL MOSQUE JINKPAN
Upper West,WA MUNICIPAL,K013102,SING PRIM SCHOOL
Upper West,WA MUNICIPAL,K013103,KUNFABIALA CHIPS COMPOUND
Upper West,WA MUNICIPAL,K013104,PIISI PRIM SCHOOL WA
Upper West,WA MUNICIPAL,K010405,NEW REGIONAL POST OFFICE WA
Upper West,WA MUNICIPAL,K010601,ANGLICAN SCHOOL NAYIRI WA
Upper West,WA MUNICIPAL,K011001,DONDOLI MOSQUE WA
Upper West,WA MUNICIPAL,K011302,PASTORAL CENTRE WA
Upper West,WA MUNICIPAL,K011501,KAMBALI PRIM SCHOOL WA
Upper West,WA MUNICIPAL,K011801,METHODIST J H S MANGU
Upper West,WA MUNICIPAL,K011902,UDS OLD ADMINISTRATION BLOCK WA
Upper West,WA MUNICIPAL,K012001,ST ANDREWS CATHOLIC JHS WA
Upper West,WA MUNICIPAL,K012101,BAMAHU PRIM SCHOOL WA
Upper West,WA MUNICIPAL,K012102,UDS CAMPUS BAMAHU WA
Upper West,WA MUNICIPAL,K010407,CENTRAL PRISON WA
Upper West,SISSALA EAST,BUJAN,BUJAN PRIM SCHOOL
Upper West,SISSALA EAST,CHALLU/PIEN,CHALLU PRIM SCH (A)
Upper West,SISSALA EAST,KWAPUN,KWAPUN PRIM SCHOOL
Upper West,SISSALA EAST,BANU,BANU PRIM SCHOOL
Upper West,SISSALA EAST,DOLIBIZON,DOLIBIZON PRIM SCHOOL
Upper West,SISSALA EAST,KASSANA,KASSANA PRIM SCHOOL
Upper West,SISSALA EAST,KASAI,SAKAI PRIM SCHOOL (A)
Upper West,SISSALA EAST,KONG,KONG PRIM SCHOOL
Upper West,SISSALA EAST,KPAVIALA/YALIA,SAKALU PRIM SCHOOL
Upper West,SISSALA EAST,WALLEMBELLE,WALLEMBELLE PRIM SCH
Upper West,SISSALA EAST,BUGUBELLE,BUGUBELLE PRIM SCHOOL
Upper West,SISSALA EAST,KULFUO/TARSOR,KULFUO PRIM SCH
Upper West,SISSALA EAST,MWANDUANU,MWANDUANU PRIM SCH
Upper West,SISSALA EAST,KUSINJAN,TUMU SEC TECH
Upper West,SISSALA EAST,NYEMIJAN,TUMU COMMUNITY CENTRE
Upper West,SISSALA EAST,STADIUM RESIDENTIAL,ASSEMBLY CANTEEN
Upper West,SISSALA EAST,ZONGO EXTENSION (ZONGO),TEMP BOOTH GPRTU
Upper West,SISSALA EAST,NANYUA,CENTRAL AHMADIYA MOSQU
Upper West,SISSALA EAST,NABULO,NABULO PRIM SCH
Upper West,SISSALA EAST,BAWIASIBELLE,BAWIASIBELLE PRIM SCHOOL
Upper West,SISSALA EAST,SANTIJAN,SANTIJAN PRIM SCHOOL
Upper West,WA EAST,BAAYIRI,BAAYIRI PRIMARY SCHOOL
Upper West,WA EAST,GUDAYIRI,GUDAYIRI PRIMARY SCHOOL
Upper West,WA EAST,KPALINYE,KPALINYE PRIMARY SCHOOL
Upper West,WA EAST,KPAGLAGIHI,KPAGILAGIHI PRIMARY SCHOOL
Upper West,WA EAST,MENWE,MENWE PRIMARY SCHOOL
Upper West,WA EAST,GORIPIE,GORIPIE T.I. PRIMARY SCHOOL
Upper West,WA EAST,DUPARE/GILAN,DUPARE PRIMARY SCHOOL
Upper West,WA EAST,BULENGE,BULENGA PRIMARY SCHOOL
Upper West,WA EAST,CHAGO,CHAGO PRIMARY SCHOOL
Upper West,WA EAST,LOGGU,LOGGU PRIMARY SCHOOL
Upper West,WA EAST,BITENGE,SAGU PRIMARY SCHOOL
Upper West,WA EAST,BUNAA,BUNAA PRIMARY SCHOOL
Upper West,WA EAST,KOLIKPONG,KOLIKPONG PRIMARY SCHOOL
Upper West,WA EAST,JEYIRI,JEYIRI PRIMARY SCHOOL
Upper West,WA EAST,TORSA,TORSA PRIMARY SCHOOL
Upper West,WA EAST,DUSSIE,COMMUNITY CENTRE LOOBANI
Upper West,WA EAST,KATUA,KATUA PRIMARY SCHOOL
Upper West,WA EAST,KPALIWORGU,HOLOMUNI MARKET SQUARE
Upper West,WA EAST,BIELIKPONG,BIELIKPONG PRIMARY SCHOOL
Upper West,WA EAST,KUNDUNGU,KUNDUNGU PRIMARY SCHOOL
Upper West,WA EAST,YALA NOI,JAKANIBE COMMUNITY CENTRE
Upper West,WA EAST,BUFFIAMA,BUFFIAMA PRIMARY SCHOOL
Upper West,WA EAST,NYINBAMDU,JANFIAN PRIMARY SCHOOL
Upper West,WA EAST,FUNSI NORTH,MULIABE CENTRAL MOSQUE
Upper West,WA EAST,FUNSI SOUTH,FUNSI PLOICE STATION
Upper West,LAWRA,LAWRA NAYIRI,LAWRA OLD COUNCIL N0. 1
Upper West,LAWRA,GBIER,KUOLI PRIMARY SCH.
Upper West,LAWRA,TOLIBRI,TUMA R/C PRIMARY SCH.
Upper West,LAWRA,LAWRA ZONGO,LAWRA OLD COUNCIL N0. 2
Upper West,LAWRA,ZINKAA/YAGTUURI,TEMP BOOTH YAGTUURI
Upper West,LAWRA,YIKPEE,TEMP BOOTH YIKPEE
Upper West,LAWRA,YAGPELLE,YAGPELLE D/A PRIMARY
Upper West,LAWRA,BAGRI,TABIER BAPTIST PRIMARY
Upper West,LAWRA,TUORI,TEMP BOOTH TUORI
Upper West,LAWRA,KALSAGRI,KALSAGRI PRIMARY SCH.
Upper West,LAWRA,KPAARU-DAA,NANYARY PRIMARY SCH.
Upper West,LAWRA,TAMPIE/GBENGBEE,TAMPIE PRIM. SCH.
Upper West,LAWRA,ZAMBO,ZAMBO AREA COUNCIL
Upper West,LAWRA,ZAMBOKPEE,TEMP BOOTH ZAMBOKPEE
Upper West,LAWRA,HAYIONG,TEMP BOOTH HAYION
Upper West,LAWRA,TNAG-PUORI,TEMP BOOTH BAADI
Upper West,LAWRA,NAYIRI,YAGRA JHS
Upper West,LAWRA,NAYIRIBONG,TEMP BOOTH NAYIRIBONG
Upper West,LAWRA,DAZURI,TEMP BOOTH DAZURI
Upper West,LAWRA,DANKO,TEMP BOOTH DANKO
Upper West,LAWRA,NABURINYE,NABURINYE HEALTH CENT
Upper West,LAWRA,LISSA,LISSA PRIMARY SCH.
Upper West,LAWRA,DOWENI,DOWENI PRIMARY SCH.
Upper West,LAWRA,BOO,BOO PRIMARY SCH.
Upper West,LAWRA,KUNYUKUON,KUNYUKUON PRIMARY
Upper West,LAWRA,TANCHARA,TANCHARA PRIMARY
Upper West,LAWRA,BABILE,BABILE PRIMARY SCH.
Upper West,LAWRA,BRIFFO,BRIFO PRIMARY SCH.
Upper West,LAWRA,BAAPARE,TEMP BOOTH BAAPARI
Upper West,SISSALA WEST,PULIMA,PULIMA PRIMARY SCHOOL
Upper West,SISSALA WEST,FIALIBELLE,KUPULIMA PRIMARY SCHOOL
Upper West,SISSALA WEST,MWANGUBELLE,SORBELLE PRIMARY SCHOOL
Upper West,SISSALA WEST,JAUSIALA,GWOLLU PRIMARY SCHOOL (A)
Upper West,SISSALA WEST,KONNALA,KONNALA PRIMARY SCHOOL
Upper West,SISSALA WEST,JAWIA,JAWIA PRIMARY SCHOOL
Upper West,SISSALA WEST,KUSALI,KUSALI PRIM.
Upper West,SISSALA WEST,JEFFISI,JEFFISI PRIMARY SCHOOL (A) (A)
Upper West,SISSALA WEST,DASIMA,DASIMAPRIMARY SCHOOL
Upper West,SISSALA WEST,KWALA,KWALA PRIMARY SCHOOL
Upper West,SISSALA WEST,FIELIMUA,FIELIMUA DAY CARE CENTRE
Upper West,SISSALA WEST,CHETU,CHETU DAY CARE CENTRE
Upper West,SISSALA WEST,NIMORO,NIMORO R/C PRIMARY SCHOOL
Upper West,SISSALA WEST,BUO,BUO PRIMARY SCHOOL
Upper West,SISSALA WEST,LIERO,LIERO DAY CARE CENTRE
Upper West,SISSALA WEST,ZINI,ZINI PRIMARY SCHOOL
Upper West,SISSALA WEST,TIIWI,TIIWI PRIMARY SCHOOL
