Upper East,BUILSA NORTH,J0332 NATUGNIA,J033201 NATUGNIA MARKET SQUARE ‘A’
Upper East,BUILSA NORTH,J0333 AKUMBISI GEREBISI,J033301 NATUGNIA PRIMARY SCHOOL ‘A’
Upper East,BUILSA NORTH,J0334 YUA,J033402 YUA MARKET SQUARE
Upper East,BUILSA NORTH,J0335 ATIZIGIBISI,J033501 YUA JUNIOR HIGH SCHOOL
Upper East,BUILSA NORTH,J0401 NAKONG,J040103 TELECOM MASTS AWENIA
Upper East,BUILSA NORTH,J0402 BALIU,J040202 MARKET SQUARE BALIU
Upper East,BUILSA NORTH,J0403 SABORO/KAYORO,J040301 TEACHERS QUARTERS TINTENIA
Upper East,BUILSA NORTH,J0404 KUMBULU/ WOMBIO,J040401 CENTRAL MOSQUE WOMBIO
Upper East,BUILSA NORTH,J0405 ASAONG,J040504 MARKET SQUARE KATIU
Upper East,BUILSA NORTH,J0406 BAYAO,J040603 PRIMARY SCHOOL SAAZONIA
Upper East,BUILSA NORTH,J0407 ALONIA/ASONIA,J040702 MARKET SQUARE ‘B’ KULUBIA
Upper East,BUILSA NORTH,J0408 KAFANIA/SOBORO/ADOG,J040801 POST OFFICE CHIANA
Upper East,BUILSA NORTH,J0409 ABOENIA,J040901 MARKET SQUARE KALVIO
Upper East,BUILSA NORTH,J0410 GUGORO,J041001 PRIMARY SCHOOL GUGORO
Upper East,BUILSA NORTH,J0411 GWENIA,J041102 BIBLE CHURCH OF AFRICA GWENIA
Upper East,BUILSA NORTH,J0412 KANANIA,J041202 CHIEFS PALACE KORANIA
Upper East,BUILSA NORTH,J0413 YIDANIA,J041302 PRIMARY SCHOOL YIDANIA
Upper East,BUILSA NORTH,J0414 WURUNIA,J041401 KAJATIA STORES WURUNIA
Upper East,BUILSA NORTH,J0415 NYANGANIA,J041503 MARKET SQUARE APIIBIA
Upper East,BUILSA NORTH,J0416 KAJELO,J041602 KAJELO MARKET SQUARE
Upper East,BUILSA NORTH,J0417 NAVEM/BALOO/KAYILO,J041701 BALOO PRIMARY SCHOOL
Upper East,BUILSA NORTH,J0418 NANIA,J041801 NANIA PRIMARY SCHOOL
Upper East,BUILSA NORTH,J0419 NYANIA/BABILE,J041902 ICT CENTRE BABILE
Upper East,BUILSA NORTH,J0420 PAGA,J042002 PRIMARY SCHOOL (U/B) PAGA
Upper East,BUILSA NORTH,J0421 ZENGA,J042101 TEDAM JHS (U/B) PAGA
Upper East,BUILSA NORTH,J0422 CHANIA,J042201 CHIPS CLINIC NAGURISANA
Upper East,BUILSA NORTH,J0423 SAAKA,J042301 PRIMARY SCHOOL SAAKA
Upper East,BUILSA NORTH,J0424 BADUNU,J042401 BADUNU PRIMARY SCHOOL
Upper East,BUILSA NORTH,J0425 NAVIO,J042502 MARKET SQUARE NAVIO
Upper East,BUILSA NORTH,J0426 KAZUGU,J042601 JHS KAZUGU
Upper East,BUILSA NORTH,J0427 BOANIA/BANYONO,J042702 BOANIA PRIMARY SCHOOL
Upper East,BUILSA NORTH,J0428 NAKOLO,J042803 PRIMARY (L/B) NAKOLO
Upper East,BUILSA NORTH,J0429 WUGINGO,J042902 PRIMARY SCHOOL WUGINGO
Upper East,BUILSA NORTH,J0430 GUNWONKO,J043001 CATHOLIC MISSION SIRIGU
Upper East,BUILSA NORTH,J0431 BASENGO,J043102 AZUDOONE COMMUNITY CENTRE SIRIGU
Upper East,BUILSA NORTH,J0432 NYANGOLINGO,J043201 PRIMARY SCHOOL NYANGOLINGO
Upper East,BUILSA NORTH,J0433 BUGSONGO,J043301 COMMUNITY CLINIC BUGSONGO
Upper East,BUILSA NORTH,J0434 NYONGO,J043402 PRIMARY SCHOOL ‘B’ NYONGO
Upper East,BUILSA NORTH,J0435 NABANGO,J043502 MARKET SQUARE NABANGO
Upper East,BUILSA NORTH,J0436 GUMONGO,J043602 HEALTH CENTRE GUMONGO
Upper East,BUILSA NORTH,J0437 KASSAANGO,J043701 COMMUNITY CENTRE KASSANGO
Upper East,BUILSA NORTH,J0438 ACHOBISI,J043802 PRIMARY SCHOOL ‘B’ MIRIGU
Upper East,BUILSA NORTH,J0439 NABLINGO,J043901 PRIMARY SCHOOL ‘A’ BEMBISI
Upper East,BUILSA NORTH,J0440 BEMBISI,J044001 PRIMARY ‘B’ BEMBISI
Upper East,BUILSA NORTH,J0441 LONGO,J044102 CHIEF’S PALACE LONGO
Upper East,BUILSA NORTH,J0442 ATABABISI,J044202 PRIMARY SCHOOL ‘B’ KANDIGA
Upper East,BUILSA NORTH,J0443 KURUGU,J044301 JHS KURUGU
Upper East,BUILSA NORTH,J0444 KAASI/ATIYORUM,J044401 PRIMARY SCHOOL KAASI
Upper East,BUILSA NORTH,J0445 AGANDA,J044501 PRIMARY SCHOOL AYOROBISI
Upper East,BUILSA NORTH,J0446 NINDONGO,J044601 JHS KANDIGO
Upper East,BUILSA NORTH,J0501 ATULBABISI,J050101 PLAZA
Upper East,BUILSA NORTH,J0502 KOTOKOLI-ZONGO,J050201 LOCAL COUNCIL OFFICE NO.1
Upper East,BUILSA NORTH,J0503 GUMBISI,J050301 PRESBY PRIMARY SCHOOL NO.1
Upper East,BUILSA NORTH,J0504 DAMWEO,J050403 EXPERIMENTAL PRIMARY SCHOOL NO.1
Upper East,BUILSA NORTH,J0505 TINDONMOLGO,J050501A ZAMSTECH NO.1 (A)
Upper East,BUILSA NORTH,J0506 TINDONBLIGO,J050601 TINDONSOBLIGO PRIMARY SCHOOL
Upper East,BUILSA NORTH,J0507 SABON-ZONGO,J050702A NURUL ISLAM PRIMARY SCHOOL ‘A’
Upper East,BUILSA NORTH,J0508 TANZUI-ZOBISI,J050802 JSQ TANZUI
Upper East,BUILSA NORTH,J0509 YIKENE,J050901 YIKENE NAYIYRE
Upper East,BUILSA NORTH,J0510 DAPOORE-TINDONGO,J051001 ST CLEMENT PRIMARY SCHOOL NO.1
Upper East,BUILSA NORTH,J0511 TINDONSHEO/LAGOS TOWN,J051103 ABILBA NO. 1 JHS
Upper East,BUILSA NORTH,J0512 BUKERE,J051201 BUKERE PRIMARY SCHOOL
Upper East,BUILSA NORTH,J0513 ZAARE EAST,J051301 ZAARE PRIMARY SCHOOL
Upper East,BUILSA NORTH,J0514 ZAARE WEST,J051401 AKANTOME JHS NO.1
Upper East,BUILSA NORTH,J0415 NYARIGA,J051501 NYARIGA CENTRAL
Upper East,BUILSA NORTH,J0516 SOE,J051601 EXP. PRIMARY SCHOOL NO. 1
Upper East,BUILSA NORTH,J0517 SOE YIPAALA,J051703 AKUNDUG MARKET SQUARE
Upper East,BUILSA NORTH,J0518 YOROGO,J051801 YOROGO PRIMARY SCHOOL NO. 1
Upper East,BUILSA NORTH,J0519 YOROGO TENGRE,J051902 YOROGO CLINIC
Upper East,BUILSA NORTH,J0520 GAMBIBGO,J052001 GAMBIBGO PRIMARY SCHOOL NO. 1
Upper East,BUILSA NORTH,J0521 DULUGU,J052101 DULUGU PRIMARY SCHOOL
Upper East,BUILSA NORTH,J0522 KUMBOSGO,J052201 KUMBOSGO-BOLGO
Upper East,BUILSA NORTH,J0523 YARIGABISI,J052302 AGUNGABISI
Upper East,BUILSA NORTH,J0524 ZUARUNGU CENTRAL,J052401A CATHOLIC SOCIAL CENTRE ‘A’
Upper East,BUILSA NORTH,J0525 ZUARUNGU SOUTH,J052501 ZUARUNGU DISPENSERY NO. 1
Upper East,BUILSA NORTH,J0526 ZONO,J052601A AFEGHERA JHS NO. 1A
Upper East,BUILSA NORTH,J0527 ZUARUNGU EAST,J052701 AFEGHERA PRIMARY SCHOOL NO.1
